Symbol,Date,Close,High,Low,Open,Volume
GOOGL,2011-02-16,312.4124,313.5535,311.3514,313.1181,3370660
GOOGL,2011-02-17,312.9329,313.9289,310.4405,310.8309,2955486
GOOGL,2011-02-18,315.3453,315.8958,312.3924,313.2032,6429400
GOOGL,2011-02-21,315.3453,315.8958,312.3924,313.2032,0
GOOGL,2011-02-22,305.4006,312.7678,304.1794,310.5856,7277364
GOOGL,2011-02-23,305.9562,307.6478,302.2926,305.4607,5778157
GOOGL,2011-02-24,304.705,306.842,300.9663,305.9912,5420665
GOOGL,2011-02-25,305.3155,307.6578,305.0453,306.2264,3867956
GOOGL,2011-02-28,306.9972,308.5437,304.2996,305.2955,4564249
GOOGL,2011-03-01,300.671,309.91,299.9421,309.4495,6640715
GOOGL,2011-03-02,300.6861,303.2936,297.8834,300.2857,4049941
GOOGL,2011-03-03,305.0753,306.0412,302.7931,303.4788,3894896
GOOGL,2011-03-04,300.601,304.785,300.3908,304.1444,6017253
GOOGL,2011-03-07,296.1166,302.1375,293.7844,301.7771,6916774
GOOGL,2011-03-08,296.442,299.2797,295.3859,296.7122,4571112
GOOGL,2011-03-09,296.1717,297.543,293.1593,295.7863,4297817
GOOGL,2011-03-10,290.4311,293.5942,290.0057,293.0337,6248367
GOOGL,2011-03-11,288.6344,290.281,286.9428,288.7795,6052937
GOOGL,2011-03-14,285.2711,289.4252,284.2852,286.6775,5622490
GOOGL,2011-03-15,285.0559,285.7766,278.0191,279.1352,8005005
GOOGL,2011-03-16,278.8199,285.171,275.9071,284.7707,7594065
GOOGL,2011-03-17,280.952,284.7757,280.5416,282.5085,5793840
GOOGL,2011-03-18,280.8018,284.2702,280.1412,282.5485,6599305
GOOGL,2011-03-21,288.5293,290.1809,284.7857,284.7907,6038497
GOOGL,2011-03-22,288.9397,289.8956,286.5324,289.0298,3770716
GOOGL,2011-03-23,291.362,291.5072,286.2771,287.8737,3628811
GOOGL,2011-03-24,293.7293,294.4801,289.6804,292.9986,4191894
GOOGL,2011-03-25,290.1509,293.7393,289.9006,293.6793,5713458
GOOGL,2011-03-28,287.9587,292.7784,287.6334,291.302,4433524
GOOGL,2011-03-29,291.1468,291.2269,286.7826,288.2791,3207168
GOOGL,2011-03-30,291.2019,293.0337,290.5722,292.7334,2832731
GOOGL,2011-03-31,293.6643,294.3655,291.1518,291.7824,4058837
GOOGL,2011-04-01,296.1867,297.8834,294.6652,294.7954,5221472
GOOGL,2011-04-04,294.1247,297.6581,291.8325,296.7873,4105655
GOOGL,2011-04-05,284.8207,291.0267,283.1141,290.8215,12084664
GOOGL,2011-04-06,287.3682,287.8586,284.2752,286.3672,5331604
GOOGL,2011-04-07,290.281,290.6013,287.3732,288.1439,5059048
GOOGL,2011-04-08,289.3601,292.7284,289.3101,292.373,3801478
GOOGL,2011-04-11,288.9647,289.3301,286.7776,288.3942,3713166
GOOGL,2011-04-12,285.5814,288.737,284.3002,287.8086,4167493
GOOGL,2011-04-13,288.4192,289.0798,286.152,288.3241,4139281
GOOGL,2011-04-14,289.5353,290.0057,286.3272,287.8737,10902014
GOOGL,2011-04-15,265.6071,273.1394,265.2868,273.1044,28054496
GOOGL,2011-04-18,263.6752,264.0876,259.7514,263.6152,10072418
GOOGL,2011-04-19,261.0177,265.6972,260.7024,265.2317,5365591
GOOGL,2011-04-20,263.1197,263.6652,260.9476,263.1247,6112397
GOOGL,2011-04-21,262.8044,264.3959,261.4481,264.0006,4937328
GOOGL,2011-04-22,262.8044,264.3959,261.4481,264.0006,0
GOOGL,2011-04-25,262.7794,263.7553,261.2579,263.0046,3256710
GOOGL,2011-04-26,266.6681,268.9803,262.8594,263.5151,7054346
GOOGL,2011-04-27,269.1405,269.3157,267.4339,269.3157,4591231
GOOGL,2011-04-28,269.2456,269.8852,267.2987,269.2907,4070811
GOOGL,2011-04-29,272.3136,272.3136,269.5159,270.2616,8448747
GOOGL,2011-05-02,269.5409,273.1294,268.8202,272.9242,4263812
GOOGL,2011-05-03,267.2037,271.2676,265.0716,268.8252,4159118
GOOGL,2011-05-04,268.1546,269.7611,266.7682,267.8443,4229811
GOOGL,2011-05-05,267.3938,269.9719,266.0075,267.1886,3990241
GOOGL,2011-05-06,267.9093,270.9923,267.8493,269.3357,4108391
GOOGL,2011-05-09,269.1005,269.5059,265.8073,267.7592,3891067
GOOGL,2011-05-10,271.5929,272.4788,269.0304,270.2616,4078757
GOOGL,2011-05-11,267.9844,272.0369,267.1036,270.3317,4673221
GOOGL,2011-05-12,267.7842,268.7301,265.7122,267.8793,2893602
GOOGL,2011-05-13,265.0316,268.2196,264.7813,267.564,4211201
GOOGL,2011-05-16,259.4612,263.8904,258.4502,263.4851,5907384
GOOGL,2011-05-17,265.487,265.8674,257.7645,257.9647,6603349
GOOGL,2011-05-18,265.1617,265.4219,263.1047,265.0265,3904802
GOOGL,2011-05-19,265.8824,268.5299,265.1166,266.7482,4937487
GOOGL,2011-05-20,262.2689,266.2527,261.8184,266.1576,4633256
GOOGL,2011-05-23,259.4461,260.2519,256.9487,258.6504,4500914
GOOGL,2011-05-24,259.3811,262.2348,259.326,260.4371,3773419
GOOGL,2011-05-25,260.0868,261.6383,258.8756,258.9156,2600614
GOOGL,2011-05-26,259.316,261.313,257.7495,259.0858,4233859
GOOGL,2011-05-27,260.7024,261.1478,258.4001,259.4912,3489211
GOOGL,2011-05-30,260.7024,261.1478,258.4001,259.4912,0
GOOGL,2011-05-31,264.7663,264.7813,262.0036,262.7543,5370512
GOOGL,2011-06-01,263.0546,266.8583,262.9095,264.2758,5908618
GOOGL,2011-06-02,264.2858,265.4069,261.4931,264.0406,4404576
GOOGL,2011-06-03,261.7934,264.0556,261.0027,261.2529,3493538
GOOGL,2011-06-06,260.7824,263.6643,259.8766,262.0236,3880416
GOOGL,2011-06-07,259.7665,262.5692,259.7464,261.5982,3811325
GOOGL,2011-06-08,259.8365,260.8725,258.1399,258.5152,3304991
GOOGL,2011-06-09,258.6153,260.2519,258.0698,260.2519,3374901
GOOGL,2011-06-10,254.9993,258.5953,254.8917,257.7495,4876225
GOOGL,2011-06-13,252.6095,255.3472,251.3283,255.2471,4849716
GOOGL,2011-06-14,254.4313,257.2891,253.7406,254.3212,4678388
GOOGL,2011-06-15,251.7187,254.4213,250.5475,252.7597,4142588
GOOGL,2011-06-16,250.4274,253.5304,248.5756,251.6486,5509094
GOOGL,2011-06-17,242.745,253.5905,242.6349,253.5755,10492925
GOOGL,2011-06-20,242.5248,243.3506,239.8472,242.735,6051414
GOOGL,2011-06-21,246.7388,247.2093,242.6018,243.1604,5525360
GOOGL,2011-06-22,243.7384,246.4135,243.6008,245.9631,4811282
GOOGL,2011-06-23,240.3427,241.6639,237.0945,241.2986,9595306
GOOGL,2011-06-24,237.6701,240.6079,236.7392,240.5729,7605804
GOOGL,2011-06-27,241.6339,244.4366,237.0294,237.2296,6882597
GOOGL,2011-06-28,247.0642,248.3441,242.2445,242.735,5429467
GOOGL,2011-06-29,249.0261,250.3674,246.4285,248.2153,4681304
GOOGL,2011-06-30,253.4353,253.5805,250.993,251.2432,4852318
GOOGL,2011-07-01,260.7664,260.8425,253.4353,253.6155,7266243
GOOGL,2011-07-04,260.7664,260.8425,253.4353,253.6155,0
GOOGL,2011-07-05,266.478,267.9594,262.9045,262.9145,7687253
GOOGL,2011-07-06,267.9394,269.5159,266.7782,267.0085,5386143
GOOGL,2011-07-07,273.5648,275.6068,268.1996,270.7421,7863700
GOOGL,2011-07-08,266.2527,269.0855,263.8904,266.7332,9531104
GOOGL,2011-07-11,263.8955,268.2497,263.0046,264.3259,5674493
GOOGL,2011-07-12,267.2637,269.9713,263.2548,264.6362,5677562
GOOGL,2011-07-13,269.3908,272.2636,268.5019,268.7602,5576139
GOOGL,2011-07-14,264.7263,271.2626,263.6202,269.8312,13285946
GOOGL,2011-07-15,299.0995,300.4158,294.365,299.0395,27445373
GOOGL,2011-07-18,297.7582,301.3167,296.2868,296.3569,8929797
GOOGL,2011-07-19,301.5669,302.6329,298.0535,298.0635,5929886
GOOGL,2011-07-20,297.9634,301.7071,297.9634,301.5319,4453730
GOOGL,2011-07-21,303.7891,304.3246,297.2928,297.538,6932982
GOOGL,2011-07-22,309.4145,310.0501,302.4278,302.9883,7056406
GOOGL,2011-07-25,309.7899,313.0076,306.797,307.2975,6257840
GOOGL,2011-07-26,311.5616,314.0536,308.908,309.3244,4682203
GOOGL,2011-07-27,303.9042,310.7758,302.668,308.889,7862162
GOOGL,2011-07-28,305.766,308.2884,301.7921,302.8882,6212210
GOOGL,2011-07-29,302.1375,307.7779,302.1375,302.3477,8268190
GOOGL,2011-08-01,303.679,308.0482,299.8803,305.9061,7928941
GOOGL,2011-08-02,296.487,305.1304,296.0716,303.2936,6396408
GOOGL,2011-08-03,300.8762,301.7921,292.0957,297.2978,7644413
GOOGL,2011-08-04,289.0398,299.7151,289.0148,297.7883,9823345
GOOGL,2011-08-05,289.8005,295.2858,281.2723,291.5547,11850078
GOOGL,2011-08-08,273.2745,284.7757,272.4387,281.3674,14980886
GOOGL,2011-08-09,286.9828,287.5834,270.7671,280.7518,12928423
GOOGL,2011-08-10,274.771,282.3333,274.1304,281.027,10736990
GOOGL,2011-08-11,281.3373,284.5254,274.4707,277.1783,9654883
GOOGL,2011-08-12,282.1581,285.5264,280.4715,285.0259,6304643
GOOGL,2011-08-15,278.885,282.7687,273.2895,276.9831,14276207
GOOGL,2011-08-16,269.7611,276.4876,265.4069,276.4826,13867569
GOOGL,2011-08-17,266.8333,272.1084,265.6421,270.2766,8150304
GOOGL,2011-08-18,252.6846,262.6993,250.4875,262.2539,12492119
GOOGL,2011-08-19,245.6978,257.6844,245.6678,250.0671,10812695
GOOGL,2011-08-22,249.3263,253.7456,247.5046,252.2292,9804849
GOOGL,2011-08-23,259.6614,260.9576,249.7708,252.1591,8687228
GOOGL,2011-08-24,261.8985,265.2568,258.8656,259.7514,7189561
GOOGL,2011-08-25,260.2719,268.8953,259.4011,265.447,6588210
GOOGL,2011-08-26,263.6852,265.484,256.8186,259.7564,7187653
GOOGL,2011-08-29,269.8012,269.9863,267.0395,267.539,4671685
GOOGL,2011-08-30,270.612,271.7581,265.6622,269.3507,5974563
GOOGL,2011-08-31,270.7421,273.4147,268.2597,272.8341,5381565
GOOGL,2011-09-01,266.508,272.1785,265.8654,271.8732,4826537
GOOGL,2011-09-02,262.6743,264.2156,260.6173,262.7543,4799397
GOOGL,2011-09-05,262.6743,264.2156,260.6173,262.7543,0
GOOGL,2011-09-06,261.343,261.6333,255.4973,255.6575,5426695
GOOGL,2011-09-07,267.2737,268.2291,263.9555,265.2568,5511749
GOOGL,2011-09-08,267.7392,269.8112,266.2077,267.1586,4757440
GOOGL,2011-09-09,262.6793,267.584,260.8475,265.9574,6531809
GOOGL,2011-09-12,265.3168,266.2527,259.0007,259.2309,5335771
GOOGL,2011-09-13,265.0165,267.1986,261.9536,266.2577,4703742
GOOGL,2011-09-14,266.2928,268.7351,263.1647,266.9584,5384260
GOOGL,2011-09-15,271.5429,272.754,267.539,268.0094,5918199
GOOGL,2011-09-16,273.6048,273.6849,271.8331,272.739,7062714
GOOGL,2011-09-19,273.5998,275.2164,267.9494,270.4368,4937595
GOOGL,2011-09-20,273.5773,279.5306,271.5979,275.0212,5552775
GOOGL,2011-09-21,269.8612,277.7689,269.6911,274.0253,5027404
GOOGL,2011-09-22,260.5822,264.6447,257.249,263.38,8792652
GOOGL,2011-09-23,263.0096,263.465,257.4993,258.5303,5552360
GOOGL,2011-09-26,266.2027,266.7232,256.8737,263.8804,5263368
GOOGL,2011-09-27,269.9313,273.79,268.2847,269.3607,6016020
GOOGL,2011-09-28,264.6762,272.2736,264.1057,271.0123,4522424
GOOGL,2011-09-29,264.0056,268.9103,259.9566,268.3147,5809133
GOOGL,2011-09-30,257.7695,262.2539,257.4392,260.357,5444540
GOOGL,2011-10-03,248.0001,256.248,247.7398,255.172,8939064
GOOGL,2011-10-04,251.1932,251.9639,240.5308,245.2524,8310207
GOOGL,2011-10-05,252.5945,254.146,240.6179,248.4155,9060724
GOOGL,2011-10-06,257.6044,257.8646,251.5435,253.9959,6842615
GOOGL,2011-10-07,257.8096,260.5022,255.3972,258.5002,5706564
GOOGL,2011-10-10,268.8452,268.9954,261.8535,262.8444,4641308
GOOGL,2011-10-11,271.8532,273.6649,266.9884,267.2587,5702029
GOOGL,2011-10-12,274.5157,277.884,272.5789,274.2405,6349935
